ticker,tenor_months,target_date,expiration,fetched_at_utc,underlying_last,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,mid,spread_abs,spread_pct,adjusted_mid
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284138,2024-12-24,6800.0,,0.1,0.25,,,0,18,0.167876,False,REGULAR,USD,call,0.175,0.15,0.8571428571428572,0.175
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284139,,7000.0,,0.05,0.2,,,0,0,0.192461,False,REGULAR,USD,call,0.125,0.15,1.2000000000000002,0.125
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284140,,7200.0,,0.0,0.2,,,0,0,0.216785,False,REGULAR,USD,call,0.1,0.2,2.0,0.1
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284141,,7400.0,,0.0,0.15,,,0,0,0.238206,False,REGULAR,USD,call,0.075,0.15,2.0,0.075
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284142,2024-12-27,7600.0,,0.0,0.15,,,0,5,0.263557,False,REGULAR,USD,call,0.075,0.15,2.0,0.075
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284143,2024-12-26,2400.0,,0.15,0.35,,,0,4,0.967136,False,REGULAR,USD,put,0.25,0.1999999999999999,0.7999999999999999,0.25
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284144,2025-01-02,2600.0,,0.25,0.45,,,9,0,0.909593,False,REGULAR,USD,put,0.35,0.2,0.5714285714285715,0.35
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284145,,2800.0,,0.35,0.55,,,0,0,0.849483,False,REGULAR,USD,put,0.45,0.2,0.4444444444444446,0.45
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284146,2024-12-24,3000.0,,0.5,0.65,,,0,3,0.792315,False,REGULAR,USD,put,0.575,0.15,0.2608695652173913,0.575
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284147,2025-01-02,3200.0,,0.65,0.85,,,9,5,0.73944,False,REGULAR,USD,put,0.75,0.1999999999999999,0.2666666666666666,0.75
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284148,2024-12-27,3400.0,,0.85,1.05,,,0,8,0.686761,False,REGULAR,USD,put,0.95,0.2,0.2105263157894737,0.95
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284149,2025-01-02,3600.0,,1.1,1.3,,,3,207,0.635795,False,REGULAR,USD,put,1.2000000000000002,0.1999999999999999,0.1666666666666666,1.2000000000000002
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284150,2025-01-02,3800.0,,1.35,1.55,,,1,10,0.583427,False,REGULAR,USD,put,1.4500000000000002,0.1999999999999999,0.1379310344827585,1.4500000000000002
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284151,2025-01-02,4000.0,,1.7,1.9,,,11,233,0.534098,False,REGULAR,USD,put,1.7999999999999998,0.1999999999999999,0.111111111111111,1.7999999999999998
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284152,2025-01-02,4200.0,,2.05,2.25,,,101,116,0.483296,False,REGULAR,USD,put,2.15,0.2000000000000001,0.0930232558139535,2.15
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284153,2025-01-02,4400.0,,2.5,2.7,,,22,33,0.433913,False,REGULAR,USD,put,2.6,0.2000000000000001,0.0769230769230769,2.6
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284154,2025-01-02,4500.0,,2.75,2.95,,,18,10,0.409171,False,REGULAR,USD,put,2.85,0.2000000000000001,0.0701754385964913,2.85
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284155,2025-01-02,4600.0,,3.0,3.3,,,2009,3500,0.384908,False,REGULAR,USD,put,3.15,0.2999999999999998,0.0952380952380951,3.15
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284156,2025-01-02,4700.0,,3.4,3.7,,,1,54,0.361626,False,REGULAR,USD,put,3.55,0.3000000000000002,0.0845070422535212,3.55
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284157,2024-12-31,4800.0,,3.8,4.1,,,0,10,0.337524,False,REGULAR,USD,put,3.95,0.2999999999999998,0.0759493670886075,3.95
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284158,2025-01-02,4900.0,,4.3,4.7,,,17,139,0.314409,False,REGULAR,USD,put,4.5,0.4000000000000003,0.0888888888888889,4.5
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284159,2025-01-02,5000.0,,5.0,5.4,,,13,169,0.291652,False,REGULAR,USD,put,5.2,0.4000000000000003,0.0769230769230769,5.2
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284160,2025-01-02,5100.0,,6.0,6.3,,,35,24,0.269538,False,REGULAR,USD,put,6.15,0.2999999999999998,0.048780487804878,6.15
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284161,2025-01-02,5200.0,,7.4,7.8,,,11,33,0.248886,False,REGULAR,USD,put,7.6,0.3999999999999994,0.0526315789473683,7.6
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284162,2025-01-02,5300.0,,9.6,10.0,,,72,26,0.229455,False,REGULAR,USD,put,9.8,0.4000000000000003,0.0408163265306122,9.8
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166459789,2025-01-02,5350.0,,11.2,11.6,,,1,52,0.220574,False,REGULAR,USD,put,11.4,0.4000000000000003,0.0350877192982456,11.4
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166459790,2025-01-02,5375.0,,12.1,12.6,,,18,0,0.216264,False,REGULAR,USD,put,12.35,0.5,0.0404858299595141,12.35
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284163,2025-01-02,5400.0,,13.2,13.7,,,8,18,0.212166,False,REGULAR,USD,put,13.45,0.5,0.037174721189591,13.45
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166459791,2025-01-02,5425.0,,14.4,14.9,,,7,1,0.208014,False,REGULAR,USD,put,14.65,0.5,0.0341296928327645,14.65
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284164,2025-01-02,5450.0,,15.7,16.2,,,69,144,0.203771,False,REGULAR,USD,put,15.95,0.5,0.0313479623824451,15.95
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284165,2025-01-02,5500.0,,19.0,19.5,,,8,78,0.196089,False,REGULAR,USD,put,19.25,0.5,0.0259740259740259,19.25
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284166,2025-01-02,5550.0,,23.2,23.7,,,20,15,0.188728,False,REGULAR,USD,put,23.45,0.5,0.021321961620469,23.45
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166482330,2025-01-02,5575.0,,25.7,26.3,,,7,1,0.185256,False,REGULAR,USD,put,26.0,0.6000000000000014,0.0230769230769231,26.0
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284167,2025-01-02,5600.0,,28.5,29.1,,,52,116,0.181683,False,REGULAR,USD,put,28.8,0.6000000000000014,0.0208333333333333,28.8
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166482331,2025-01-02,5625.0,,31.7,32.3,,,4,0,0.178278,False,REGULAR,USD,put,32.0,0.5999999999999979,0.0187499999999999,32.0
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284168,2025-01-02,5650.0,,35.3,36.0,,,6,24,0.175036,False,REGULAR,USD,put,35.65,0.7000000000000028,0.0196353436185134,35.65
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284169,2025-01-02,5675.0,,39.3,40.0,,,17,40,0.171656,False,REGULAR,USD,put,39.65,0.7000000000000028,0.0176544766708701,39.65
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284170,2025-01-02,5700.0,,43.9,44.5,,,62,40,0.168443,False,REGULAR,USD,put,44.2,0.6000000000000014,0.0135746606334841,44.2
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166519305,2025-01-02,5710.0,,45.8,46.4,,,12,0,0.167046,False,REGULAR,USD,put,46.1,0.6000000000000014,0.0130151843817787,46.1
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166519306,2025-01-02,5720.0,,47.8,48.5,,,1,0,0.165765,False,REGULAR,USD,put,48.15,0.7000000000000028,0.0145379023883697,48.15
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284171,2025-01-02,5725.0,,48.9,49.5,,,6,4,0.16511,False,REGULAR,USD,put,49.2,0.6000000000000014,0.0121951219512195,49.2
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166482332,2024-12-31,5730.0,,50.0,50.6,,,0,1,0.164501,False,REGULAR,USD,put,50.3,0.6000000000000014,0.0119284294234592,50.3
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166482333,2025-01-02,5740.0,,52.2,52.8,,,1,1,0.163164,False,REGULAR,USD,put,52.5,0.5999999999999943,0.0114285714285713,52.5
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284172,2025-01-02,5750.0,,54.5,55.2,,,83,25,0.161917,False,REGULAR,USD,put,54.85,0.7000000000000028,0.0127620783956244,54.85
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284173,2025-01-02,5760.0,,56.9,57.6,,,311,21,0.160586,False,REGULAR,USD,put,57.25,0.7000000000000028,0.0122270742358079,57.25
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284174,2025-01-02,5770.0,,59.5,60.1,,,3,24,0.159329,False,REGULAR,USD,put,59.8,0.6000000000000014,0.0100334448160535,59.8
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284175,2025-01-02,5775.0,,60.8,61.4,,,2,9,0.158676,False,REGULAR,USD,put,61.1,0.6000000000000014,0.0098199672667758,61.1
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284176,2025-01-02,5780.0,,62.1,62.8,,,5,54,0.158059,False,REGULAR,USD,put,62.45,0.6999999999999957,0.0112089671737389,62.45
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284177,2025-01-02,5790.0,,64.8,65.5,,,1,11,0.156691,False,REGULAR,USD,put,65.15,0.7000000000000028,0.0107444359171143,65.15
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284178,2025-01-02,5800.0,,67.7,68.4,,,6,29,0.155454,False,REGULAR,USD,put,68.05000000000001,0.7000000000000028,0.0102865540044085,68.05000000000001
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284179,2025-01-02,5810.0,,70.6,71.4,,,1,9,0.15411,False,REGULAR,USD,put,71.0,0.8000000000000114,0.0112676056338029,71.0
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284180,2025-01-02,5820.0,,73.7,74.5,,,1,21,0.152805,False,REGULAR,USD,put,74.1,0.7999999999999972,0.010796221322537,74.1
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284181,2025-01-02,5825.0,,75.3,76.1,,,29,13,0.152156,False,REGULAR,USD,put,75.69999999999999,0.7999999999999972,0.010568031704095,75.69999999999999
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284182,2025-01-02,5830.0,,77.0,77.7,,,3,27,0.151533,False,REGULAR,USD,put,77.35,0.7000000000000028,0.0090497737556561,77.35
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284183,2025-01-02,5840.0,,80.3,81.1,,,7,19,0.150212,False,REGULAR,USD,put,80.69999999999999,0.7999999999999972,0.0099132589838909,80.69999999999999
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284184,2025-01-02,5850.0,,83.8,84.6,,,46,36,0.148912,False,REGULAR,USD,put,84.19999999999999,0.7999999999999972,0.009501187648456,84.19999999999999
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284185,2025-01-02,5860.0,,87.4,88.2,,,1,4,0.147552,False,REGULAR,USD,put,87.80000000000001,0.7999999999999972,0.0091116173120728,87.80000000000001
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284186,2025-01-02,5870.0,,91.1,91.6,,,21,9,0.14591,True,REGULAR,USD,put,91.35,0.5,0.0054734537493158,91.40000000000002
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284187,2025-01-02,5875.0,,93.1,93.9,,,11,27,0.145552,True,REGULAR,USD,put,93.5,0.8000000000000114,0.0085561497326204,93.42500000000001
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284188,2025-01-02,5880.0,,95.0,95.9,,,314,6,0.144849,True,REGULAR,USD,put,95.45,0.9000000000000057,0.0094290204295443,95.45
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284189,2025-01-02,5890.0,,99.1,99.9,,,36,15,0.143495,True,REGULAR,USD,put,99.5,0.8000000000000114,0.0080402010050252,99.5
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284190,2025-01-02,5900.0,,103.3,104.1,,,1406,38,0.14213,True,REGULAR,USD,put,103.7,0.7999999999999972,0.0077145612343297,103.7
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284191,2024-12-30,5910.0,,107.7,108.5,,,0,16,0.140821,True,REGULAR,USD,put,108.1,0.7999999999999972,0.007400555041628,108.1
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284192,2024-12-30,5920.0,,112.2,113.0,,,0,3,0.139418,True,REGULAR,USD,put,112.6,0.7999999999999972,0.0071047957371225,112.6
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284193,2025-01-02,5925.0,,114.5,115.4,,,4,20,0.138769,True,REGULAR,USD,put,114.95,0.9000000000000057,0.0078294910830796,114.95
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284194,2025-01-02,5930.0,,116.9,117.7,,,78,13,0.138059,True,REGULAR,USD,put,117.3,0.7999999999999972,0.0068201193520886,117.3
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166482334,2025-01-02,5940.0,,121.8,122.6,,,1,0,0.136742,True,REGULAR,USD,put,122.2,0.7999999999999972,0.0065466448445171,122.2
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284195,2025-01-02,5950.0,,126.8,127.7,,,1,17,0.135386,True,REGULAR,USD,put,127.25,0.9000000000000057,0.0070726915520629,127.25
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166482335,2025-01-02,5960.0,,132.1,133.0,,,1,0,0.134138,True,REGULAR,USD,put,132.55,0.9000000000000057,0.006789890607318,132.55
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166482336,,5970.0,,137.6,138.5,,,0,0,0.13292,True,REGULAR,USD,put,138.05,0.9000000000000057,0.0065193770373053,138.05
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284196,2025-01-02,5975.0,,140.4,141.3,,,3,55,0.132284,True,REGULAR,USD,put,140.85000000000002,0.9000000000000057,0.0063897763578275,140.8
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166482337,2025-01-02,5980.0,,143.2,144.2,,,2,0,0.131654,True,REGULAR,USD,put,143.7,1.0,0.0069589422407794,143.55
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166482338,,5990.0,,142.9,154.8,,,0,0,0.12931,True,REGULAR,USD,put,148.85000000000002,11.900000000000006,0.0799462546187437,149.05000000000007
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284197,2025-01-02,6000.0,,150.8,160.9,,,2,91,0.129599,True,REGULAR,USD,put,155.85000000000002,10.099999999999994,0.0648059031119665,155.85000000000002
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166482339,2025-01-02,6025.0,,167.3,178.9,,,1,0,0.128836,True,REGULAR,USD,put,173.10000000000002,11.599999999999994,0.0670132871172732,173.10000000000002
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284198,2025-01-02,6050.0,,184.8,196.5,,,1,4,0.126879,True,REGULAR,USD,put,190.65,11.699999999999989,0.061369000786782,190.65
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166482340,,6075.0,,203.5,215.5,,,0,0,0.125516,True,REGULAR,USD,put,209.5,12.0,0.0572792362768496,208.95000000000002
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284199,2024-12-31,6100.0,,218.3,236.2,,,0,64,0.119622,True,REGULAR,USD,put,227.25,17.899999999999977,0.0787678767876786,227.25
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166482341,,6150.0,,261.1,279.0,,,0,0,0.118258,True,REGULAR,USD,put,270.05,17.899999999999977,0.066284021477504,270.05
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284200,2024-12-31,6200.0,,306.7,324.6,,,0,30,0.118676,True,REGULAR,USD,put,315.65,17.900000000000034,0.0567083795342944,315.65
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284201,,6300.0,,403.1,421.0,,,0,0,0.128782,True,REGULAR,USD,put,412.05,17.899999999999977,0.0434413299356873,412.05
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166459792,,6350.0,,452.4,470.3,,,0,0,0.137315,True,REGULAR,USD,put,461.35,17.900000000000034,0.0387991763303349,461.35
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166459793,,6375.0,,477.2,495.1,,,0,0,0.142417,True,REGULAR,USD,put,486.15,17.900000000000034,0.0368199115499332,486.15
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284202,,6400.0,,502.0,519.9,,,0,0,0.147398,True,REGULAR,USD,put,510.95,17.899999999999977,0.0350327820726098,510.95
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166459794,,6425.0,,526.8,544.7,,,0,0,0.152261,True,REGULAR,USD,put,535.75,17.90000000000009,0.0334111059262717,535.75
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284203,,6500.0,,601.3,619.2,,,0,0,0.167162,True,REGULAR,USD,put,610.25,17.90000000000009,0.0293322408848833,610.25
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284204,,6600.0,,700.8,718.8,,,0,0,0.188272,True,REGULAR,USD,put,709.8,18.0,0.0253592561284869,709.8
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284205,,6800.0,,899.9,917.9,,,0,0,0.228382,True,REGULAR,USD,put,908.9,18.0,0.0198041588733634,908.9
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284206,,7000.0,,1099.0,1117.1,,,0,0,0.266835,True,REGULAR,USD,put,1108.05,18.09999999999991,0.0163350029330805,1108.05
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284207,,7200.0,,1301.0,1316.1,,,0,0,0.321959,True,REGULAR,USD,put,1308.55,15.099999999999907,0.0115394902754957,1307.1999999999998
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284208,,7400.0,,1497.3,1515.4,,,0,0,0.338379,True,REGULAR,USD,put,1506.35,18.100000000000136,0.0120157997809274,1506.3499999999995
SPX,1,2025-02-02,2025-02-03,2026-02-05 15:40:06.717462+00:00,5868.55,166284209,,7600.0,,1696.4,1714.5,,,0,0,0.370958,True,REGULAR,USD,put,1705.45,18.09999999999991,0.0106130346829282,1705.4999999999993
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,160806748,2024-12-31,1200.0,,4659.3,4676.4,,,0,1,,True,REGULAR,USD,call,4667.85,17.099999999999454,0.0036633567916705,4667.85
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,160806749,2024-12-31,1400.0,,4461.7,4478.8,,,0,0,,True,REGULAR,USD,call,4470.25,17.100000000000364,0.0038252894133438,4470.25
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,160806750,2024-10-28,1600.0,,4264.1,4281.2,,,0,1,,True,REGULAR,USD,call,4272.65,17.099999999999454,0.0040022000397878,4272.65
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,160806751,2024-10-29,1800.0,,4066.5,4083.7,,,0,63,,True,REGULAR,USD,call,4075.1,17.199999999999818,0.0042207553188878,4075.1
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,160806752,2025-01-02,2000.0,,3869.0,3886.2,,,3,2,,True,REGULAR,USD,call,3877.6,17.199999999999818,0.0044357334433669,3877.5666666666666
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,161030417,,2100.0,,3770.2,3787.4,,,0,0,,True,REGULAR,USD,call,3778.8,17.200000000000273,0.0045517095374193,3778.8
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,160806753,,2200.0,,3671.5,3688.7,,,0,0,,True,REGULAR,USD,call,3680.1,17.199999999999818,0.0046737860384228,3680.1
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,161030418,,2300.0,,3572.8,3590.0,,,0,0,0.584335,True,REGULAR,USD,call,3581.4,17.199999999999818,0.0048025911654659,3581.4
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,160806754,,2400.0,,3474.1,3491.3,,,0,0,0.590221,True,REGULAR,USD,call,3482.7,17.200000000000273,0.0049386969879691,3482.7
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,161030419,,2500.0,,3375.4,3392.6,,,0,0,0.584274,True,REGULAR,USD,call,3384.0,17.199999999999818,0.0050827423167848,3384.0
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,160806755,,2600.0,,3276.7,3294.0,,,0,0,0.577987,True,REGULAR,USD,call,3285.35,17.300000000000182,0.0052658012083948,3285.35
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,161030420,,2700.0,,3178.1,3195.4,,,0,0,0.570555,True,REGULAR,USD,call,3186.75,17.300000000000182,0.0054287283282341,3186.725
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,160806756,,2800.0,,3079.4,3096.8,,,0,0,0.556577,True,REGULAR,USD,call,3088.1000000000004,17.40000000000009,0.0056345325604741,3088.1000000000004
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,161030421,2024-08-05,2900.0,,2980.8,2998.2,,,0,2,0.543529,True,REGULAR,USD,call,2989.5,17.399999999999636,0.0058203712995482,2989.5
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,160806757,2024-12-31,3000.0,,2882.3,2899.6,,,0,6,0.530829,True,REGULAR,USD,call,2890.95,17.299999999999727,0.0059841920475967,2890.9500000000003
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,160806758,2024-12-31,3100.0,,2783.7,2801.1,,,0,1,0.516573,True,REGULAR,USD,call,2792.4,17.40000000000009,0.0062311989686291,2792.4
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,160806759,,3150.0,,2734.4,2751.8,,,0,0,0.508299,True,REGULAR,USD,call,2743.1000000000004,17.40000000000009,0.0063431883635303,2743.125
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,160806760,,3200.0,,2685.2,2702.6,,,0,0,0.502646,True,REGULAR,USD,call,2693.9,17.40000000000009,0.0064590370837819,2693.8625
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,160806761,2024-07-30,3250.0,,2635.9,2653.3,,,0,1,0.494006,True,REGULAR,USD,call,2644.6000000000004,17.40000000000009,0.0065794449066021,2644.6000000000004
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,160806762,2024-10-28,3300.0,,2586.7,2604.1,,,0,7,0.487667,True,REGULAR,USD,call,2595.4,17.40000000000009,0.0067041689142329,2595.3500000000004
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,160806763,2024-10-29,3350.0,,2537.4,2554.8,,,0,14,0.478793,True,REGULAR,USD,call,2546.1000000000004,17.40000000000009,0.0068339813832921,2546.1000000000004
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,160806764,2024-10-28,3400.0,,2488.2,2505.6,,,0,44,0.47196,True,REGULAR,USD,call,2496.9,17.40000000000009,0.0069686411149826,2496.9
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,160806765,,3450.0,,2439.0,2456.4,,,0,0,0.464857,True,REGULAR,USD,call,2447.7,17.40000000000009,0.0071087143032234,2447.7
SPX,3,2025-04-02,2025-03-31,2026-02-05 15:40:06.717462+00:00,5868.55,160806766,2024-11-15,3500.0,,2389.8,2407.2,,,0,4,0.45753,True,REGULAR,USD,call,2398.5,17.399999999999636,0.0072545340838022,2398.5
