day,T_years,forward_interp,is_pillar_day,forward_pillar
627,1.7178082191780821,6239.588162766257,0,
628,1.7205479452054795,6240.18128510537,0,
629,1.7232876712328766,6240.774463825466,0,
630,1.726027397260274,6241.367698931894,0,
631,1.7287671232876711,6241.960990430033,0,
632,1.7315068493150685,6242.554338325223,0,
633,1.7342465753424658,6243.147742622848,0,
634,1.736986301369863,6243.741203328246,0,
635,1.7397260273972603,6244.334720446802,0,
636,1.7424657534246575,6244.928293983856,0,
637,1.7452054794520548,6245.521923944793,0,
638,1.747945205479452,6246.115610334966,0,
639,1.7506849315068493,6246.7093531597275,0,
640,1.7534246575342465,6247.303152424464,0,
641,1.7561643835616438,6247.89700813452,0,
642,1.7589041095890412,6248.49092029528,0,
643,1.7616438356164383,6249.084888912092,0,
644,1.7643835616438357,6249.678913990341,0,
645,1.7671232876712328,6250.272995535375,0,
646,1.7698630136986302,6250.867133552581,0,
647,1.7726027397260273,6251.461328047319,0,
648,1.7753424657534247,6252.055579024944,0,
649,1.7780821917808218,6252.649886490849,0,
650,1.7808219178082192,6253.24425045038,0,
651,1.7835616438356163,6253.838670908931,0,
652,1.7863013698630137,6254.433147871849,0,
653,1.789041095890411,6255.027681344528,0,
654,1.7917808219178082,6255.622271332318,0,
655,1.7945205479452055,6256.216917840613,0,
656,1.7972602739726027,6256.811620874762,0,
657,1.8,6257.406380440164,0,
658,1.8027397260273972,6258.001196542179,0,
659,1.8054794520547945,6258.59606918617,0,
660,1.8082191780821917,6259.190998377535,0,
661,1.810958904109589,6259.785984121627,0,
662,1.8136986301369864,6260.381026423844,0,
663,1.8164383561643835,6260.976125289539,0,
664,1.819178082191781,6261.571280724112,0,
665,1.821917808219178,6262.1664927329175,0,
666,1.8246575342465754,6262.761761321357,0,
667,1.8273972602739725,6263.357086494796,0,
668,1.83013698630137,6263.952468258603,0,
669,1.832876712328767,6264.547906618181,0,
670,1.8356164383561644,6265.143401578885,0,
671,1.8383561643835618,6265.738953146118,0,
672,1.841095890410959,6266.33456132524,0,
673,1.8438356164383563,6266.930226121654,0,
674,1.8465753424657534,6267.525947540721,0,
675,1.8493150684931507,6268.121725587844,0,
676,1.8520547945205479,6268.717560268395,0,
677,1.8547945205479452,6269.313451587746,0,
678,1.8575342465753424,6269.909399551305,0,
679,1.8602739726027397,6270.505404164433,0,
680,1.8630136986301369,6271.101465432536,0,
681,1.8657534246575342,6271.69758336098,0,
682,1.8684931506849316,6272.293757955172,0,
683,1.8712328767123287,6272.8899892204745,0,
684,1.873972602739726,6273.4862771623,0,
685,1.8767123287671232,6274.082621786011,0,
686,1.8794520547945206,6274.67902309702,0,
687,1.8821917808219177,6275.2754811007035,0,
688,1.884931506849315,6275.871995802439,0,
689,1.8876712328767122,6276.468567207639,0,
690,1.8904109589041096,6277.065195321671,0,
691,1.893150684931507,6277.661880149948,0,
692,1.895890410958904,6278.258621697839,0,
693,1.8986301369863015,6278.855419970758,0,
694,1.9013698630136986,6279.4522749740745,0,
695,1.904109589041096,6280.049186713204,0,
696,1.906849315068493,6280.646155193528,0,
697,1.9095890410958904,6281.243180420429,0,
698,1.9123287671232876,6281.840262399324,0,
699,1.915068493150685,6282.437401135586,0,
700,1.917808219178082,6283.03459663463,0,
701,1.9205479452054794,6283.631848901833,0,
702,1.9232876712328768,6284.229157942611,0,
703,1.926027397260274,6284.826523762339,0,
704,1.9287671232876713,6285.423946366437,0,
705,1.9315068493150684,6286.021425760281,0,
706,1.9342465753424658,6286.61896194929,0,
707,1.936986301369863,6287.216554938853,0,
708,1.9397260273972603,6287.814204734358,0,
709,1.9424657534246574,6288.411911341227,0,
710,1.9452054794520548,6289.009674764838,0,
711,1.9479452054794522,6289.607495010614,0,
712,1.9506849315068493,6290.205372083935,0,
713,1.9534246575342467,6290.803305990224,0,
714,1.9561643835616438,6291.401296734861,0,
715,1.9589041095890412,6291.999344323272,1,6291.999344323269
